MANDT,KURST,FCURR,TCURR,GDATU,UKURS,FFACT,TFACT
800,EURX,VEB,EUR,79959371,*6.40000-,0,0
800,EURX,VEB,EUR,79959372,*4.10000-,0,0
800,EURX,VEB,EUR,79959373,*4.10000-,0,0
800,EURX,VEB,EUR,79959374,*4.10000-,0,0
800,EURX,VEB,EUR,79959375,*5.54000-,0,0
800,EURX,VEB,EUR,79959376,*8.57000-,0,0
800,EURX,VEB,EUR,79959377,*3.36000-,0,0
800,EURX,VEB,EUR,79959378,*2.79000-,0,0
800,EURX,VEB,EUR,79959379,*8.54000-,0,0
800,EURX,VEB,EUR,79959380,*8.54000-,0,0
800,EURX,VEB,EUR,79959381,*8.54000-,0,0
800,EURX,VEB,EUR,79959382,*8.79000-,0,0
800,EURX,VEB,EUR,79959383,*2.75000-,0,0
800,EURX,VEB,EUR,79959384,*1.99000-,0,0
800,EURX,VEB,EUR,79959385,*2.24000-,0,0
800,EURX,VEB,EUR,79959386,*2.08000-,0,0
800,EURX,VEB,EUR,79959387,*2.08000-,0,0
800,EURX,VEB,EUR,79959388,*2.08000-,0,0
800,EURX,VEB,EUR,79959389,*2.88000-,0,0
800,EURX,VEB,EUR,79959390,*0.00000-,0,0
800,EURX,VEB,EUR,79959391,*0.00000-,0,0
800,EURX,VEB,EUR,79959392,*8.00000-,0,0
800,EURX,VEB,EUR,79959393,*8.00000-,0,0
800,EURX,VEB,EUR,79959394,*8.00000-,0,0
800,EURX,VEB,EUR,79959395,*8.00000-,0,0
800,EURX,VEB,EUR,79959396,*0.00000-,0,0
800,EURX,VEB,EUR,79959397,*9.00000-,0,0
800,EURX,VEB,EUR,79959398,*3.00000-,0,0
800,EURX,VEB,EUR,79959468,*9.00000-,0,0
800,EURX,VEB,EUR,79959469,*8.00000-,0,0
800,EURX,VEB,EUR,79959470,*8.00000-,0,0
800,EURX,VEB,EUR,79959471,*8.00000-,0,0
800,EURX,VEB,EUR,79959472,*9.00000-,0,0
800,EURX,VEB,EUR,79959473,*9.00000-,0,0
800,EURX,VEB,EUR,79959474,*1.00000-,0,0
800,EURX,VEB,EUR,79959475,*1.00000-,0,0
800,EURX,VEB,EUR,79959476,*0.00000-,0,0
800,EURX,VEB,EUR,79959477,*0.00000-,0,0
800,EURX,VEB,EUR,79959478,*0.00000-,0,0
800,EURX,VEB,EUR,79959479,*0.00000-,0,0
800,EURX,VEB,EUR,79959480,*0.00000-,0,0
800,EURX,VEB,EUR,79959481,*2.00000-,0,0
800,EURX,VEB,EUR,79959482,*9.00000-,0,0
800,EURX,VEB,EUR,79959483,*2.00000-,0,0
800,EURX,VEB,EUR,79959484,*2.00000-,0,0
800,EURX,VEB,EUR,79959485,*2.00000-,0,0
800,EURX,VEB,EUR,79959486,*2.00000-,0,0
800,EURX,VEB,EUR,79959487,*2.00000-,0,0
800,EURX,VEB,EUR,79959488,*2.00000-,0,0
800,EURX,VEB,EUR,79959489,*2.00000-,0,0
800,EURX,VEB,EUR,79959490,*2.00000-,0,0
800,EURX,VEB,EUR,79959491,*2.00000-,0,0
800,EURX,VEB,EUR,79959492,*2.00000-,0,0
800,EURX,VEB,EUR,79959493,*4.00000-,0,0
800,EURX,VEB,EUR,79959494,*5.00000-,0,0
800,EURX,VEB,EUR,79959495,*6.00000-,0,0
800,EURX,VEB,EUR,79959496,*7.00000-,0,0
800,EURX,VEB,EUR,79959497,*5.00000-,0,0
800,EURX,VEB,EUR,79959498,*5.00000-,0,0
800,EURX,VEB,EUR,79959569,*5.00000-,0,0
800,EURX,VEB,EUR,79959570,*6.00000-,0,0
800,EURX,VEB,EUR,79959571,*6.00000-,0,0
800,EURX,VEB,EUR,79959572,*6.00000-,0,0
800,EURX,VEB,EUR,79959592,*7.50000-,0,0
800,EURX,VEB,EUR,79959670,*2.00000-,0,0
800,EURX,VEB,EUR,79959671,*2.00000-,0,0
800,EURX,VEB,EUR,79959672,*2.00000-,0,0
800,EURX,VEB,EUR,79959673,*2.00000-,0,0
800,EURX,VEB,EUR,79959674,*2.00000-,0,0
800,EURX,VEB,EUR,79959675,*2.00000-,0,0
800,EURX,VEB,EUR,79959676,*4.50000-,0,0
800,EURX,VEB,EUR,79959677,*1.00000-,0,0
800,EURX,VEB,EUR,79959678,*4.00000-,0,0
800,EURX,VEB,EUR,79959679,*4.00000-,0,0
800,EURX,VEB,EUR,79959680,*4.00000-,0,0
800,EURX,VEB,EUR,79959681,*3.00000-,0,0
800,EURX,VEB,EUR,79959682,*3.00000-,0,0
800,EURX,VEB,EUR,79959683,*3.00000-,0,0
800,EURX,VEB,EUR,79959684,*7.00000-,0,0
800,EURX,VEB,EUR,79959685,*7.00000-,0,0
800,EURX,VEB,EUR,79959686,*7.00000-,0,0
800,EURX,VEB,EUR,79959687,*7.00000-,0,0
800,EURX,VEB,EUR,79959688,*7.00000-,0,0
800,EURX,VEB,EUR,79959689,*0.00000-,0,0
800,EURX,VEB,EUR,79959690,*0.00000-,0,0
800,EURX,VEB,EUR,79959691,*0.00000-,0,0
800,EURX,VEB,EUR,79959692,*0.00000-,0,0
800,EURX,VEB,EUR,79959693,*0.00000-,0,0
800,EURX,VEB,EUR,79959694,*0.00000-,0,0
800,EURX,VEB,EUR,79959695,*0.00000-,0,0
800,EURX,VEB,EUR,79959696,*0.00000-,0,0
800,EURX,VEB,EUR,79959697,*0.00000-,0,0
800,EURX,VEB,EUR,79959698,*0.00000-,0,0
800,EURX,VEB,EUR,79959898,*4.53220-,0,0
800,EURX,SIT,EUR,79949780,*3.46500-,0,0
800,EURX,SIT,EUR,79949781,*3.46500-,0,0
800,EURX,SIT,EUR,79949782,*3.34500-,0,0
800,EURX,SIT,EUR,79949783,*4.06500-,0,0
800,EURX,SIT,EUR,79949784,*4.15500-,0,0
800,EURX,SIT,EUR,79949785,*4.98500-,0,0
800,EURX,SIT,EUR,79949786,*6.32500-,0,0
800,EURX,SIT,EUR,79949787,*6.32500-,0,0
800,EURX,SIT,EUR,79949788,*6.32500-,0,0
800,EURX,SIT,EUR,79949789,*6.25500-,0,0
800,EURX,SIT,EUR,79949790,*7.21500-,0,0
800,EURX,SIT,EUR,79949791,*7.78500-,0,0
800,EURX,SIT,EUR,79949792,*7.82500-,0,0
800,EURX,SIT,EUR,79949793,*6.22500-,0,0
800,EURX,SIT,EUR,79949794,*6.22500-,0,0
800,EURX,SIT,EUR,79949795,*6.22500-,0,0
800,EURX,SIT,EUR,79949796,*4.76500-,0,0
800,EURX,SIT,EUR,79949797,*3.88500-,0,0
800,EURX,SIT,EUR,79949798,*3.95000-,0,0
800,EURX,SIT,EUR,79949868,*3.99500-,0,0
800,EURX,SIT,EUR,79949869,*3.78500-,0,0
800,EURX,SIT,EUR,79949870,*3.78500-,0,0
800,EURX,SIT,EUR,79949871,*3.78500-,0,0
800,EURX,SIT,EUR,79949872,*3.95500-,0,0
800,EURX,SIT,EUR,79949873,*3.41500-,0,0
800,EURX,SIT,EUR,79949874,*4.85500-,0,0
800,EURX,SIT,EUR,79949875,*3.59500-,0,0
800,EURX,SIT,EUR,79949876,*3.75500-,0,0
800,EURX,SIT,EUR,79949877,*3.75500-,0,0
800,EURX,SIT,EUR,79949878,*3.75500-,0,0
800,EURX,SIT,EUR,79949879,*4.84500-,0,0
800,EURX,SIT,EUR,79949880,*4.35500-,0,0
800,EURX,SIT,EUR,79949881,*4.13500-,0,0
800,EURX,SIT,EUR,79949882,*3.49500-,0,0
800,EURX,SIT,EUR,79949883,*3.00500-,0,0
800,EURX,SIT,EUR,79949884,*3.00500-,0,0
800,EURX,SIT,EUR,79949885,*3.00500-,0,0
800,EURX,SIT,EUR,79949886,*1.40000-,0,0
800,EURX,SIT,EUR,79949887,*0.77500-,0,0
800,EURX,SIT,EUR,79949888,*2.85500-,0,0
800,EURX,SIT,EUR,79949889,*3.26500-,0,0
800,EURX,SIT,EUR,79949890,*3.77500-,0,0
800,EURX,SIT,EUR,79949891,*3.77500-,0,0
800,EURX,SIT,EUR,79949892,*3.77500-,0,0
800,EURX,SIT,EUR,79949893,*1.96500-,0,0
800,EURX,SIT,EUR,79949894,*0.76500-,0,0
800,EURX,SIT,EUR,79949895,*0.71500-,0,0
800,EURX,SIT,EUR,79949896,*7.99500-,0,0
800,EURX,SIT,EUR,79949897,*6.68500-,0,0
800,EURX,SIT,EUR,79949898,*6.68500-,0,0
800,EURX,SIT,EUR,79958768,*6.68500-,0,0
800,EURX,SIT,EUR,79958769,*5.74500-,0,0
800,EURX,SIT,EUR,79958770,*6.28500-,0,0
800,EURX,SIT,EUR,79958771,*6.16500-,0,0
800,EURX,SIT,EUR,79958772,*6.11500-,0,0
800,EURX,SIT,EUR,79958773,*7.20500-,0,0
800,EURX,SIT,EUR,79958774,*7.20500-,0,0
800,EURX,SIT,EUR,79958775,*7.20500-,0,0
800,EURX,SIT,EUR,79958776,*7.62000-,0,0
800,EURX,SIT,EUR,79958777,*9.08500-,0,0
800,EURX,SIT,EUR,79958778,*9.32500-,0,0
800,EURX,SIT,EUR,79958779,*8.90000-,0,0
800,EURX,SIT,EUR,79958780,*0.47500-,0,0
800,EURX,SIT,EUR,79958781,*0.47500-,0,0
800,EURX,SIT,EUR,79958782,*0.47500-,0,0
800,EURX,SIT,EUR,79958783,*1.03500-,0,0
800,EURX,SIT,EUR,79958784,*8.92500-,0,0
800,EURX,SIT,EUR,79958785,*0.26500-,0,0
800,EURX,SIT,EUR,79958786,*0.36000-,0,0
800,EURX,SIT,EUR,79958787,*1.31500-,0,0
800,EURX,SIT,EUR,79958788,*1.31500-,0,0
800,EURX,SIT,EUR,79958789,*1.31500-,0,0
800,EURX,SIT,EUR,79958790,*0.09500-,0,0
800,EURX,SIT,EUR,79958791,*9.90500-,0,0
800,EURX,SIT,EUR,79958792,*8.68000-,0,0
800,EURX,SIT,EUR,79958793,*8.93500-,0,0
800,EURX,SIT,EUR,79958794,*8.20500-,0,0
800,EURX,SIT,EUR,79958795,*8.20500-,0,0
800,EURX,SIT,EUR,79958796,*8.20500-,0,0
800,EURX,SIT,EUR,79958797,*0.58500-,0,0
800,EURX,SIT,EUR,79958798,*0.04000-,0,0
800,EURX,SIT,EUR,79958869,*0.60000-,0,0
800,EURX,SIT,EUR,79958870,*0.67000-,0,0
800,EURX,SIT,EUR,79958871,*0.37000-,0,0
800,EURX,SIT,EUR,79958872,*0.37000-,0,0
800,EURX,SIT,EUR,79958873,*0.37000-,0,0
800,EURX,SIT,EUR,79958874,*1.03000-,0,0
800,EURX,SIT,EUR,79958875,*1.97000-,0,0
800,EURX,SIT,EUR,79958876,*3.19000-,0,0
800,EURX,SIT,EUR,79958877,*3.89000-,0,0
800,EURX,SIT,EUR,79958878,*3.99000-,0,0
800,EURX,SIT,EUR,79958879,*3.99000-,0,0
800,EURX,SIT,EUR,79958880,*3.99000-,0,0
800,EURX,SIT,EUR,79958881,*4.89000-,0,0
800,EURX,SIT,EUR,79958882,*4.04000-,0,0
800,EURX,SIT,EUR,79958883,*4.95000-,0,0
800,EURX,SIT,EUR,79958884,*5.24000-,0,0
800,EURX,SIT,EUR,79958885,*4.78000-,0,0
800,EURX,SIT,EUR,79958886,*4.78000-,0,0
800,EURX,SIT,EUR,79958887,*4.78000-,0,0
800,EURX,SIT,EUR,79958888,*5.80000-,0,0
800,EURX,SIT,EUR,79958889,*5.94000-,0,0
800,EURX,SIT,EUR,79958890,*5.66500-,0,0
800,EURX,SIT,EUR,79958891,*5.62000-,0,0
800,EURX,SIT,EUR,79958892,*5.10500-,0,0
800,EURX,SIT,EUR,79958893,*5.10500-,0,0
800,EURX,SIT,EUR,79958894,*5.10500-,0,0
800,EURX,SIT,EUR,79958895,*6.13500-,0,0
800,EURX,SIT,EUR,79958896,*7.09500-,0,0
800,EURX,SIT,EUR,79958897,*8.47500-,0,0
800,EURX,SIT,EUR,79958898,*8.10000-,0,0
800,EURX,SIT,EUR,79958968,*7.42000-,0,0
800,EURX,SIT,EUR,79958969,*7.42000-,0,0
800,EURX,SIT,EUR,79958970,*7.42000-,0,0
800,EURX,SIT,EUR,79958971,*8.16000-,0,0
800,EURX,SIT,EUR,79958972,*8.73500-,0,0
800,EURX,SIT,EUR,79958973,*7.99000-,0,0
800,EURX,SIT,EUR,79958974,*7.36000-,0,0
800,EURX,SIT,EUR,79958975,*9.50000-,0,0
800,EURX,SIT,EUR,79958976,*9.50000-,0,0
800,EURX,SIT,EUR,79958977,*9.50000-,0,0
800,EURX,SIT,EUR,79958978,*0.12500-,0,0
800,EURX,SIT,EUR,79958979,*0.67000-,0,0
800,EURX,SIT,EUR,79958980,*1.68500-,0,0
800,EURX,SIT,EUR,79958981,*1.85500-,0,0
800,EURX,SIT,EUR,79958982,*2.32000-,0,0
800,EURX,SIT,EUR,79958983,*2.32000-,0,0
800,EURX,SIT,EUR,79958984,*2.32000-,0,0
800,EURX,SIT,EUR,79958985,*3.57000-,0,0
800,EURX,SIT,EUR,79958986,*4.39000-,0,0
800,EURX,SIT,EUR,79958987,*4.64000-,0,0
800,EURX,SIT,EUR,79958988,*3.80000-,0,0
800,EURX,SIT,EUR,79958989,*3.32500-,0,0
800,EURX,SIT,EUR,79958990,*3.32500-,0,0
800,EURX,SIT,EUR,79958991,*3.32500-,0,0
800,EURX,SIT,EUR,79958992,*5.29000-,0,0
800,EURX,SIT,EUR,79958993,*5.46000-,0,0
800,EURX,SIT,EUR,79958994,*5.06500-,0,0
800,EURX,SIT,EUR,79958995,*5.58000-,0,0
800,EURX,SIT,EUR,79958996,*4.98000-,0,0
800,EURX,SIT,EUR,79958997,*4.98000-,0,0
800,EURX,SIT,EUR,79958998,*4.98000-,0,0
800,EURX,SIT,EUR,79959069,*4.98000-,0,0
800,EURX,SIT,EUR,79959070,*4.98000-,0,0
800,EURX,SIT,EUR,79959071,*4.91000-,0,0
800,EURX,SIT,EUR,79959072,*4.98000-,0,0
800,EURX,SIT,EUR,79959073,*5.65000-,0,0
800,EURX,SIT,EUR,79959074,*5.65000-,0,0
800,EURX,SIT,EUR,79959075,*5.65000-,0,0
800,EURX,SIT,EUR,79959076,*5.20000-,0,0
800,EURX,SIT,EUR,79959077,*5.87000-,0,0
800,EURX,SIT,EUR,79959078,*5.65000-,0,0
800,EURX,SIT,EUR,79959079,*5.97000-,0,0
800,EURX,SIT,EUR,79959080,*5.97000-,0,0
800,EURX,SIT,EUR,79959081,*5.97000-,0,0
800,EURX,SIT,EUR,79959082,*5.97000-,0,0
800,EURX,SIT,EUR,79959083,*5.97000-,0,0
800,EURX,SIT,EUR,79959084,*5.97000-,0,0
800,EURX,SIT,EUR,79959085,*5.97000-,0,0
800,EURX,SIT,EUR,79959086,*5.97000-,0,0
800,EURX,SIT,EUR,79959087,*6.30000-,0,0
800,EURX,SIT,EUR,79959088,*6.30000-,0,0
800,EURX,SIT,EUR,79959089,*6.30000-,0,0
800,EURX,SIT,EUR,79959090,*6.30000-,0,0
800,EURX,SIT,EUR,79959091,*6.30000-,0,0
800,EURX,SIT,EUR,79959092,*6.40000-,0,0
800,EURX,SIT,EUR,79959093,*6.40000-,0,0
800,EURX,SIT,EUR,79959094,*6.20000-,0,0
800,EURX,SIT,EUR,79959095,*6.20000-,0,0
800,EURX,SIT,EUR,79959096,*6.20000-,0,0
800,EURX,SIT,EUR,79959097,*6.20000-,0,0
800,EURX,SIT,EUR,79959098,*6.20000-,0,0
800,EURX,SIT,EUR,79959168,*6.20000-,0,0
800,EURX,SIT,EUR,79959169,*6.40000-,0,0
800,EURX,SIT,EUR,79959170,*6.40000-,0,0
800,EURX,SIT,EUR,79959171,*6.40000-,0,0
800,EURX,SIT,EUR,79959172,*6.40000-,0,0
800,EURX,SIT,EUR,79959173,*6.40000-,0,0
800,EURX,SIT,EUR,79959174,*4.90000-,0,0
800,EURX,SIT,EUR,79959175,*4.90000-,0,0
800,EURX,SIT,EUR,79959176,*4.63000-,0,0
800,EURX,SIT,EUR,79959177,*4.63000-,0,0
800,EURX,SIT,EUR,79959178,*4.63000-,0,0
800,EURX,SIT,EUR,79959179,*4.63000-,0,0
800,EURX,SIT,EUR,79959180,*5.15000-,0,0
800,EURX,SIT,EUR,79959181,*5.15000-,0,0
800,EURX,SIT,EUR,79959182,*6.20000-,0,0
800,EURX,SIT,EUR,79959183,*6.20000-,0,0
800,EURX,SIT,EUR,79959184,*6.20000-,0,0
800,EURX,SIT,EUR,79959185,*6.20000-,0,0
800,EURX,SIT,EUR,79959186,*6.20000-,0,0
800,EURX,SIT,EUR,79959187,*6.20000-,0,0
800,EURX,SIT,EUR,79959188,*6.54000-,0,0
800,EURX,SIT,EUR,79959189,*7.00000-,0,0
800,EURX,SIT,EUR,79959190,*7.00000-,0,0
800,EURX,SIT,EUR,79959191,*7.00000-,0,0
800,EURX,SIT,EUR,79959192,*7.00000-,0,0
800,EURX,SIT,EUR,79959193,*7.00000-,0,0
800,EURX,SIT,EUR,79959194,*7.00000-,0,0
800,EURX,SIT,EUR,79959195,*7.00000-,0,0
800,EURX,SIT,EUR,79959196,*5.00000-,0,0
800,EURX,SIT,EUR,79959197,*5.00000-,0,0
800,EURX,SIT,EUR,79959198,*5.00000-,0,0
800,EURX,SIT,EUR,79959268,*5.00000-,0,0
800,EURX,SIT,EUR,79959269,*5.00000-,0,0
800,EURX,SIT,EUR,79959270,*5.00000-,0,0
800,EURX,SIT,EUR,79959271,*3.80000-,0,0
800,EURX,SIT,EUR,79959272,*3.80000-,0,0
800,EURX,SIT,EUR,79959273,*3.80000-,0,0
800,EURX,SIT,EUR,79959274,*3.10000-,0,0
800,EURX,SIT,EUR,79959275,*3.10000-,0,0
800,EURX,SIT,EUR,79959276,*3.10000-,0,0
800,EURX,SIT,EUR,79959277,*3.10000-,0,0
800,EURX,SIT,EUR,79959278,*3.18000-,0,0
800,EURX,SIT,EUR,79959279,*3.18000-,0,0
800,EURX,SIT,EUR,79959280,*3.18000-,0,0
800,EURX,SIT,EUR,79959281,*3.88000-,0,0
800,EURX,SIT,EUR,79959282,*3.88000-,0,0
800,EURX,SIT,EUR,79959283,*3.88000-,0,0
800,EURX,SIT,EUR,79959284,*3.88000-,0,0
800,EURX,SIT,EUR,79959285,*3.68000-,0,0
800,EURX,SIT,EUR,79959286,*3.40000-,0,0
800,EURX,SIT,EUR,79959287,*6.00000-,0,0
800,EURX,SIT,EUR,79959288,*6.00000-,0,0
800,EURX,SIT,EUR,79959289,*6.00000-,0,0
800,EURX,SIT,EUR,79959290,*6.00000-,0,0
800,EURX,SIT,EUR,79959291,*6.00000-,0,0
800,EURX,SIT,EUR,79959292,*6.00000-,0,0
800,EURX,SIT,EUR,79959293,*6.00000-,0,0
800,EURX,SIT,EUR,79959294,*6.00000-,0,0
800,EURX,SIT,EUR,79959295,*6.00000-,0,0
800,EURX,SIT,EUR,79959296,*6.00000-,0,0
800,EURX,SIT,EUR,79959375,*6.00000-,0,0
800,EURX,SIT,EUR,79959376,*5.80000-,0,0
800,EURX,SIT,EUR,79959377,*5.80000-,0,0
800,EURX,SIT,EUR,79959378,*5.80000-,0,0
800,EURX,SIT,EUR,79959379,*5.80000-,0,0
800,EURX,SIT,EUR,79959380,*5.80000-,0,0
800,EURX,SIT,EUR,79959381,*5.80000-,0,0
800,EURX,SIT,EUR,79959382,*5.80000-,0,0
800,EURX,SIT,EUR,79959383,*5.80000-,0,0
800,EURX,SIT,EUR,79959384,*5.80000-,0,0
800,EURX,SIT,EUR,79959385,*5.80000-,0,0
800,EURX,SIT,EUR,79959386,*5.80000-,0,0
800,EURX,SIT,EUR,79959387,*5.80000-,0,0
800,EURX,SIT,EUR,79959388,*5.80000-,0,0
800,EURX,SIT,EUR,79959389,*5.80000-,0,0
800,EURX,SIT,EUR,79959390,*8.54000-,0,0
800,EURX,SIT,EUR,79959391,*8.54000-,0,0
800,EURX,SIT,EUR,79959392,*9.40000-,0,0
800,EURX,SIT,EUR,79959393,*9.40000-,0,0
800,EURX,SIT,EUR,79959394,*9.40000-,0,0
800,EURX,SIT,EUR,79959395,*9.40000-,0,0
800,EURX,SIT,EUR,79959396,*9.40000-,0,0
800,EURX,SIT,EUR,79959397,*8.54000-,0,0
800,EURX,SIT,EUR,79959398,*9.40000-,0,0
800,EURX,SIT,EUR,79959468,*9.40000-,0,0
800,EURX,SIT,EUR,79959469,*9.40000-,0,0
800,EURX,SIT,EUR,79959470,*9.40000-,0,0
800,EURX,SIT,EUR,79959471,*9.40000-,0,0
800,EURX,SIT,EUR,79959472,*9.40000-,0,0
800,EURX,SIT,EUR,79959473,*9.40000-,0,0
800,EURX,SIT,EUR,79959474,*8.54000-,0,0
800,EURX,SIT,EUR,79959475,*8.54000-,0,0
800,EURX,SIT,EUR,79959476,*9.40000-,0,0
800,EURX,SIT,EUR,79959477,*9.40000-,0,0
800,EURX,SIT,EUR,79959478,*9.40000-,0,0
800,EURX,SIT,EUR,79959479,*9.40000-,0,0
800,EURX,SIT,EUR,79959480,*9.40000-,0,0
800,EURX,SIT,EUR,79959481,*9.40000-,0,0
800,EURX,SIT,EUR,79959482,*9.40000-,0,0
800,EURX,SIT,EUR,79959483,*9.40000-,0,0
800,EURX,SIT,EUR,79959484,*9.40000-,0,0
800,EURX,SIT,EUR,79959485,*9.40000-,0,0
800,EURX,SIT,EUR,79959486,*8.90000-,0,0
800,EURX,SIT,EUR,79959487,*8.90000-,0,0
800,EURX,SIT,EUR,79959488,*8.90000-,0,0
800,EURX,SIT,EUR,79959489,*9.73000-,0,0
800,EURX,SIT,EUR,79959490,*9.73000-,0,0
800,EURX,SIT,EUR,79959491,*9.73000-,0,0
800,EURX,SIT,EUR,79959492,*9.73000-,0,0
800,EURX,SIT,EUR,79959493,*9.73000-,0,0
800,EURX,SIT,EUR,79959494,*9.73000-,0,0
800,EURX,SIT,EUR,79959495,*9.73000-,0,0
800,EURX,SIT,EUR,79959496,*9.73000-,0,0
800,EURX,SIT,EUR,79959497,*9.73000-,0,0
800,EURX,SIT,EUR,79959498,*9.73000-,0,0
800,EURX,SIT,EUR,79959569,*9.73000-,0,0
800,EURX,SIT,EUR,79959570,*0.13000-,0,0
800,EURX,SIT,EUR,79959571,*0.13000-,0,0
800,EURX,SIT,EUR,79959572,*8.60000-,0,0
800,EURX,SIT,EUR,79959573,*0.19000-,0,0
800,EURX,SIT,EUR,79959574,*0.19000-,0,0
800,EURX,SIT,EUR,79959575,*0.19000-,0,0
800,EURX,SIT,EUR,79959576,*0.19000-,0,0
800,EURX,SIT,EUR,79959577,*0.19000-,0,0
800,EURX,SIT,EUR,79959578,*0.19000-,0,0
800,EURX,SIT,EUR,79959579,*0.19000-,0,0
800,EURX,SIT,EUR,79959580,*0.19000-,0,0
800,EURX,SIT,EUR,79959581,*0.19000-,0,0
800,EURX,SIT,EUR,79959582,*0.19000-,0,0
800,EURX,SIT,EUR,79959583,*0.19000-,0,0
800,EURX,SIT,EUR,79959584,*0.19000-,0,0
800,EURX,SIT,EUR,79959585,*0.19000-,0,0
800,EURX,SIT,EUR,79959586,*9.84000-,0,0
800,EURX,SIT,EUR,79959587,*6.79000-,0,0
800,EURX,SIT,EUR,79959588,*6.79000-,0,0
800,EURX,SIT,EUR,79959589,*6.79000-,0,0
800,EURX,SIT,EUR,79959590,*6.79000-,0,0
800,EURX,SIT,EUR,79959591,*6.79000-,0,0
800,EURX,SIT,EUR,79959592,*9.91500-,0,0
800,EURX,SIT,EUR,79959593,*5.73000-,0,0
800,EURX,SIT,EUR,79959670,*5.98000-,0,0
800,EURX,SIT,EUR,79959671,*3.49000-,0,0
800,EURX,SIT,EUR,79959672,*3.49000-,0,0
800,EURX,SIT,EUR,79959673,*3.49000-,0,0
800,EURX,SIT,EUR,79959674,*3.49000-,0,0
800,EURX,SIT,EUR,79959675,*3.49000-,0,0
800,EURX,SIT,EUR,79959676,*0.82000-,0,0
800,EURX,SIT,EUR,79959677,*4.54000-,0,0
800,EURX,SIT,EUR,79959678,*4.54000-,0,0
800,EURX,SIT,EUR,79959679,*4.54000-,0,0
800,EURX,SIT,EUR,79959680,*4.54000-,0,0
800,EURX,SIT,EUR,79959681,*4.54000-,0,0
800,EURX,SIT,EUR,79959682,*4.54000-,0,0
800,EURX,SIT,EUR,79959683,*4.54000-,0,0
800,EURX,SIT,EUR,79959684,*4.54000-,0,0
800,EURX,SIT,EUR,79959685,*4.07000-,0,0
800,EURX,SIT,EUR,79959686,*4.07000-,0,0
800,EURX,SIT,EUR,79959687,*4.07000-,0,0
800,EURX,SIT,EUR,79959688,*4.07000-,0,0
800,EURX,SIT,EUR,79959689,*6.43000-,0,0
800,EURX,SIT,EUR,79959690,*6.43000-,0,0
800,EURX,SIT,EUR,79959691,*6.43000-,0,0
800,EURX,SIT,EUR,79959692,*6.43000-,0,0
800,EURX,SIT,EUR,79959693,*6.43000-,0,0
800,EURX,SIT,EUR,79959694,*6.43000-,0,0
800,EURX,SIT,EUR,79959695,*6.43000-,0,0
800,EURX,SIT,EUR,79959696,*2.00000-,0,0
800,EURX,SIT,EUR,79959697,*9.39000-,0,0
800,EURX,SIT,EUR,79959698,*9.39000-,0,0
800,EURX,SIT,EUR,79949692,*1.73500-,0,0
800,EURX,SIT,EUR,79949693,*1.04500-,0,0
800,EURX,SIT,EUR,79949694,*1.04500-,0,0
800,EURX,SIT,EUR,79949695,*1.04500-,0,0
800,EURX,SIT,EUR,79949696,*2.83500-,0,0
800,EURX,SIT,EUR,79949697,*2.48500-,0,0
800,EURX,SIT,EUR,79949698,*1.83500-,0,0
800,EURX,SIT,EUR,79949771,*0.82500-,0,0
800,EURX,SIT,EUR,79949772,*1.02500-,0,0
800,EURX,SIT,EUR,79949773,*1.02500-,0,0
800,EURX,SIT,EUR,79949774,*1.02500-,0,0
800,EURX,SIT,EUR,79949775,*1.54500-,0,0
800,EURX,SIT,EUR,79949776,*1.47500-,0,0
800,EURX,SIT,EUR,79949777,*0.86500-,0,0
800,EURX,SIT,EUR,79949778,*3.48500-,0,0
800,EURX,SIT,EUR,79949779,*3.46500-,0,0
800,EURX,SIT,EUR,79959297,*6.00000-,0,0
800,EURX,SIT,EUR,79959298,*6.00000-,0,0
800,EURX,SIT,EUR,79959369,*6.00000-,0,0
800,EURX,SIT,EUR,79959370,*6.00000-,0,0
800,EURX,SIT,EUR,79959371,*6.00000-,0,0
800,EURX,SIT,EUR,79959372,*6.00000-,0,0
800,EURX,SIT,EUR,79959373,*6.00000-,0,0
800,EURX,SIT,EUR,79959374,*6.00000-,0,0
800,EURX,SIT,EUR,79959594,*5.73000-,0,0
800,EURX,SIT,EUR,79959595,*5.73000-,0,0
800,EURX,SIT,EUR,79959596,*5.73000-,0,0
800,EURX,SIT,EUR,79959597,*5.73000-,0,0
800,EURX,SIT,EUR,79959598,*5.73000-,0,0
800,EURX,SIT,EUR,79959668,*5.73000-,0,0
800,EURX,SIT,EUR,79959669,*5.73000-,0,0
800,EURX,AED,EUR,79959898,4.60750-,0,0
800,EURX,ATS,EUR,81999898,13.76030-,0,0
800,EURX,BEF,EUR,81999898,40.33990-,0,0
800,EURX,DEM,EUR,81999898,1.95583-,0,0
800,EURX,ECU,EUR,81999898,1.00000-,0,0
800,EURX,ESP,EUR,81999898,*6.38600-,0,0
800,EURX,FIM,EUR,81999898,5.94573-,0,0
800,EURX,FRF,EUR,81999898,6.55957-,0,0
800,EURX,IEP,EUR,81999898,78.75640-,0,0
800,EURX,ITL,EUR,81999898,*6.27000-,0,0
800,EURX,LUF,EUR,81999898,40.33990-,0,0
800,EURX,NLG,EUR,81999898,2.20371-,0,0
800,EURX,NZD,EUR,79949898,1.00000-,0,0
800,EURX,PTE,EUR,81999898,*0.48200-,0,0
800,EURX,IDX,EUR,79869298,1.00000-,0,0
